EL_CYCLE,FROM_STMT,TO_STMT,OFFICE,CAND_NAME,CAND_ID,BORO_DIST,TERMND,CNTRS_NO,CNTNS_NO,NET_CNTNS,MATCH_AMT,I_NO,I_CNTNS_NO,I_AMT,SML_NO,SML_AMT,PUBFND_PMT,NET_EXPND,CAND_CLASS,MAX_NO,MAX_AMT,LIMIT,NAME_1
2001,1,15,1,"Badillo, Herman (ID:81-P)",81,(),false,2035,2191,543671,146378,1,4,40,1638,95584,356723,659919,P,39,177000,4500,241163
2001,1,15,1,"Cohen, Mitchel (ID:JH-P) *",JH,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,1,"Ferrer, Fernando (ID:AY-P)",AY,(),false,6562,8298,5415381,698034,172,2196,1541664,3508,590726,2871933,8719800,P,369,1935646,4500,0
2001,1,15,1,"Fulani, Lenora (ID:FR-P) *",FR,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,1,"Golding, Kenneth (ID:562-P)",562,(),false,0,0,0,0,0,0,0,0,0,0,13536,P,0,0,4500,0
2001,1,15,1,"Green, Mark (ID:A7-P)",A7,(),false,9594,13536,11232542,1028322,109,1082,1464132,4695,590091,4534230,16219861,P,1068,5555492,4500,65687
2001,1,15,1,"Gronowicz, Anthony (ID:581-P) *",581,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,1,"Hevesi, Alan (ID:A9-P)",A9,(),false,9524,12725,7182254,811856,270,4920,3211188,5113,567532,2641247,6270385,P,518,2547080,4500,0
2001,1,15,1,"Hewes, Henry (ID:573-P) *",573,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,1,"Iwachiw, Walter (ID:494-P) *",494,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,1,"Kramer, Kenny (ID:GA-P)",GA,(),false,124,135,17077,5617,0,0,0,119,7477,0,14431,P,1,4500,4500,26
2001,1,15,1,"Leighton, Thomas (ID:K1-P)",K1,(),false,4,4,500,200,0,0,0,4,500,0,836,P,0,0,4500,0
2001,1,15,1,"McMillan, Jimmy (ID:D4-P) *",D4,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,1,"Ruano-Melendez, Eric (ID:BF-P) *",BF,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,1,"Spitz, George (ID:Y3-P)",Y3,(),false,21,21,6029,2300,0,0,0,15,1550,0,4925,P,0,0,4500,319
2001,1,15,1,"Vallone, Peter (ID:B1-P)",B1,(),false,5494,7138,4744405,672336,138,2225,1491048,2899,536494,2458534,6297360,P,307,1599949,4500,100
2001,1,15,1,"Willebrand, Julia (ID:568-P)",568,(),false,172,207,8658,7281,0,0,0,165,7033,0,7396,P,0,0,4500,369
2001,1,15,2,"Colon, Willie (ID:366-P)",366,(),false,142,155,75610,0,0,0,0,121,12035,0,77317,P,4,52800,4500,26550
2001,1,15,2,"DiBrienza, Stephen (ID:C4-P)",C4,(),false,3020,4252,735659,293715,20,274,64045,2514,237844,1336655,2057507,P,16,78455,4500,5736
2001,1,15,2,"Flaxman, Sheila (ID:373-P)",373,(),false,28,26,1812,0,0,0,0,21,1312,0,1812,P,0,0,4500,586
2001,1,15,2,"Freed, Kathryn (ID:C7-P)",C7,(),false,1539,2140,524064,171208,6,53,53150,1162,148855,626484,1136560,P,22,105458,4500,14729
2001,1,15,2,"Gotbaum, Betsy (ID:263-P)",263,(),false,2136,3002,1763942,353800,14,170,72750,1231,200955,1625090,3395665,P,122,687250,4500,28754
2001,1,15,2,"Murawski, Bill (ID:ES-P) *",ES,(),true,20,23,7322,1109,0,0,0,18,1599,0,2841,P,1,4525,4500,5188
2001,1,15,2,"Siegel, Norman (ID:310-P)",310,(),false,1756,2221,572515,142408,16,167,130775,1421,147205,623300,1146735,P,34,179885,4500,56226
2001,1,15,2,"Srdanovic, Anton (ID:567-P) *",567,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,2,"Stringer, Scott (ID:148-P)",148,(),false,2521,3865,1155646,249747,44,201,116830,1869,206082,1223721,2191942,P,73,358450,4500,5286
2001,1,15,2,"Zumbluskas, Michael (ID:FY-P) *",FY,(),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,4500,0
2001,1,15,3,"Berman, Herbert (ID:HL-P)",HL,(),false,2846,3488,1800352,403885,63,844,469396,1856,345269,1576860,3388690,P,118,558750,4500,52603
2001,1,15,3,"Thompson, Jr., William (ID:260-P)",260,(),false,3361,3950,1870122,312606,22,297,190431,2133,282382,1096359,2893419,P,112,509761,4500,91162
2001,1,15,4,"Carrion, Jr., Adolfo (ID:ED-P)",ED,(Bx),false,1330,1664,521000,123215,20,156,47802,909,126850,431802,1008062,P,14,49000,3500,400
2001,1,15,4,"Eisland, June (ID:HJ-P)",HJ,(Bx),false,774,887,266183,89326,6,25,14850,601,105078,316548,657095,P,7,24500,3500,0
2001,1,15,4,"Espada, Jr., Pedro (ID:WC-P)",WC,(Bx),false,450,555,123552,53302,1,36,1310,349,40307,0,318020,P,4,20500,3500,286807
2001,1,15,4,"Fields, C. Virginia (ID:B6-P)",B6,(M),false,1323,1938,557483,121133,0,0,0,833,84748,444452,961564,P,31,114250,3500,0
2001,1,15,4,"Fields, Jessie (ID:526-P)",526,(M),false,429,617,66166,40740,0,0,0,370,32692,135904,200830,P,1,3500,3500,15075
2001,1,15,4,"Fisher, Kenneth (ID:B8-P)",B8,(Bk),false,2667,3452,981442,230347,31,156,98466,1961,188407,647350,1511733,P,62,224000,3500,0
2001,1,15,4,"Gadson, Jeanette (ID:284-P)",284,(Bk),false,1619,1983,288846,146279,2,63,1306,1395,134876,521969,775687,P,5,17500,3500,36242
2001,1,15,4,"Gresser, Carol (ID:273-P)",273,(Q),false,1473,1774,445286,161625,1,28,9113,1155,143885,596045,1039800,P,16,66500,3500,1432
2001,1,15,4,"Law, Ronald (ID:365-P)",365,(Bx),false,76,77,11464,6030,0,0,0,69,8430,0,9940,P,0,0,3500,148
2001,1,15,4,"Leffler, Sheldon (ID:DI-P)",DI,(Q),false,1135,1600,188079,95281,1,40,10000,999,114376,296084,525641,P,0,0,3500,44843
2001,1,15,4,"Maio, Danniel (ID:416-P)",416,(M),false,21,23,10382,2390,0,0,0,15,1540,0,9270,P,1,6982,3500,1132
2001,1,15,4,"Markowitz, Marty (ID:226-P)",226,(Bk),false,3218,4105,589826,315311,23,326,87780,2819,294611,1166294,1612244,P,6,21200,3500,3761
2001,1,15,4,"Marshall, Helen (ID:E9-P)",E9,(Q),false,1900,2628,470747,186418,3,188,19705,1551,163610,647173,1098583,P,17,66600,3500,36171
2001,1,15,4,"Molinaro, James (ID:419-P)",419,(SI),false,1515,1729,545087,258749,6,80,13625,1176,208104,879456,1414011,P,4,17603,3500,12292
2001,1,15,4,"Nunes-Ueno, Paulo (ID:565-P)",565,(Bk),false,2,2,3185,0,0,0,0,0,0,0,1172,P,0,0,3500,225
2001,1,15,4,"O'Donovan, Jerome (ID:A3-P)",A3,(SI),false,1944,3079,351242,191027,1,7,6500,1628,155975,647350,999778,P,2,10891,3500,0
2001,1,15,4,"Stabile, Alfonso (ID:H2-P)",H2,(Q),false,420,543,97709,39780,0,0,0,313,39555,0,93429,P,1,3500,3500,21118
2001,1,15,4,"Straniere, Robert (ID:450-P)",450,(SI),false,660,828,138395,84145,2,13,3100,576,85560,288388,427833,P,1,3500,3500,0
2001,1,15,4,"Walker, John (ID:513-P)",513,(SI),false,155,161,11581,11452,0,0,0,154,11081,44748,56297,P,0,0,3500,0
2001,1,15,4,"Warden, Lawrence (ID:EW-P) *",EW,(Bx),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,3500,0
2001,1,15,4,"Williams-Pereira, Dorothy (ID:489-P)",489,(Q),false,16,21,596,0,0,0,0,16,596,0,465,P,0,0,3500,0
2001,1,15,4,"Zambrana, Haydee (ID:541-P) *",541,(Q),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,3500,0
2001,1,15,5,"Aboulafia, Sandy (ID:B4-P)",B4,44,false,160,382,19511,13585,0,0,0,147,12210,45410,65004,P,1,2500,2500,4370
2001,1,15,5,"Adams, Jackie (ID:445-P)",445,7,false,274,335,24015,11225,0,0,0,262,15705,11073,24988,P,0,0,2500,11300
2001,1,15,5,"Addabbo, Joseph (ID:HF-P)",HF,32,false,561,885,119156,46131,0,0,0,467,44756,149320,264940,P,8,23000,2500,10000
2001,1,15,5,"Alamo-Estrada, Agustin (ID:IR-P)",IR,14,false,97,97,8175,6860,0,0,0,94,6915,27400,33195,P,0,0,2500,3500
2001,1,15,5,"Alexis, Anthony (ID:437-P) *",437,45,true,70,79,7824,3339,0,0,0,63,3024,0,3465,P,0,0,2500,0
2001,1,15,5,"Alfattah, Ina (ID:496-P) *",496,26,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2500,0
2001,1,15,5,"Allen, William (ID:BR-P)",BR,9,false,275,310,26940,19961,2,27,2620,269,19681,62990,80444,P,1,4250,2500,20639
2001,1,15,5,"Alleyne, Alithia (ID:454-P)",454,40,false,124,123,14520,8245,0,0,0,110,7320,0,20259,P,2,5000,2500,4657
2001,1,15,5,"Alonso, Miguel (ID:375-P)",375,37,false,101,108,9789,9225,0,0,0,101,9789,36801,46573,P,0,0,2500,0
2001,1,15,5,"Andrews, Jr., Anthony (ID:241-P)",241,28,false,385,503,64850,27288,0,0,0,334,29591,88736,150439,P,3,7500,2500,0
2001,1,15,5,"Arache, Ramon (ID:458-P) *",458,10,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2500,0
2001,1,15,5,"Ariola, JoAnn (ID:504-P)",504,32,false,166,234,36749,26180,0,0,0,132,19645,69816,151174,P,0,0,2500,18043
2001,1,15,5,"Atwood King, Elizabeth (ID:553-P)",553,46,false,136,148,9332,1840,0,0,0,131,7352,0,9557,P,0,0,2500,0
2001,1,15,5,"Avella, Tony (ID:51-P)",51,19,false,537,846,139000,40710,3,21,2610,422,34286,150520,288805,P,12,34783,2500,0
2001,1,15,5,"Bader, Paul (ID:279-P)",279,39,false,318,374,65132,25415,0,0,0,269,36400,75350,140796,P,0,0,2500,0
2001,1,15,5,"Baez, Maria (ID:591-P)",591,14,false,384,416,58346,24955,4,28,3325,324,27495,90262,146312,P,4,10000,2500,6653
2001,1,15,5,"Baldwin-Ferguson, Imogene (ID:KH-P) *",KH,35,true,118,113,8383,1585,0,0,0,104,4333,0,4098,P,1,2500,2500,998
2001,1,15,5,"Banks, Steven (ID:258-P)",258,39,false,684,904,108068,57341,0,0,0,608,53371,75350,184330,P,5,12500,2500,0
2001,1,15,5,"Barron, Charles (ID:DD-P)",DD,42,false,400,544,47284,25379,0,0,0,362,23369,92498,135511,P,3,7500,2500,9368
2001,1,15,5,"Bastone, Terry (ID:256-P)",256,11,false,229,264,14986,12781,0,0,0,224,13386,47820,62279,P,0,0,2500,12097
2001,1,15,5,"Benjamin, Michael (ID:25-P)",25,16,false,475,668,61878,28418,11,44,2400,439,32428,108226,157407,P,5,12500,2500,0
2001,1,15,5,"Bentley, Marvin (ID:342-P) *",342,21,true,216,292,15320,9747,0,0,0,198,11477,0,10029,P,0,0,2500,1037
2001,1,15,5,"Bernace, Victor (ID:560-P)",560,7,false,186,199,16985,6551,0,0,0,181,7111,19520,34583,P,1,7500,2500,0
2001,1,15,5,"Bilal, Charles (ID:321-P)",321,28,false,158,181,13833,10827,0,0,0,147,10652,0,16136,P,0,0,2500,419
2001,1,15,5,"Blake Jr., Albert (ID:323-NP)",323,25,false,13,13,4300,800,0,0,0,11,650,0,0,NP,0,0,2500,0
2001,1,15,5,"Blake, James (ID:330-P)",330,31,false,395,470,34427,18104,0,0,0,369,17622,51676,89953,P,1,5000,2500,15898
2001,1,15,5,"Bloodsaw, Daryl (ID:508-P)",508,7,false,189,209,16364,11040,0,0,0,167,11129,37312,60194,P,0,0,2500,11126
2001,1,15,5,"Bouchard, Michelle (ID:550-P)",550,3,false,277,330,40096,19777,0,0,0,241,14957,65704,111603,P,2,5000,2500,884
2001,1,15,5,"Brewer, Gale (ID:399-P)",399,6,false,910,979,139952,74748,4,79,8668,847,79495,150700,184789,P,9,28050,2500,4100
2001,1,15,5,"Brook Krasny, Alec (ID:539-P)",539,47,false,160,168,24789,18165,1,37,570,142,16780,66304,80784,P,2,5000,2500,9982
2001,1,15,5,"Brooks, Curtis (ID:543-P)",543,12,false,7,7,530,0,0,0,0,7,530,0,216,P,0,0,2500,0
2001,1,15,5,"Brown, Everly (ID:EC-P)",EC,31,false,165,174,25250,19275,3,3,450,162,19725,0,24204,P,1,4675,2500,0
2001,1,15,5,"Brown, Michael (ID:517-P)",517,6,false,112,103,7690,7500,0,0,0,95,7690,0,8941,P,0,0,2500,317999
2001,1,15,5,"Cammarata, Joseph (ID:F9-P)",F9,49,false,255,293,24711,20315,0,0,0,243,19965,73868,93856,P,0,0,2500,1
2001,1,15,5,"Carroll, John (ID:306-P)",306,39,false,303,430,67918,30387,0,0,0,264,27042,75350,143330,P,8,20775,2500,0
2001,1,15,5,"Castellanos, Francesca (ID:DT-P)",DT,10,false,116,128,5635,5635,0,0,0,116,5635,21292,26868,P,0,0,2500,0
2001,1,15,5,"Castro, Frank (ID:341-P) *",341,25,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2500,0
2001,1,15,5,"Cermeli, Robert (ID:319-P)",319,30,false,202,251,20844,14194,0,0,0,196,14794,49572,67298,P,1,2500,2500,0
2001,1,15,5,"Chan, Louisa (ID:394-P)",394,25,false,130,154,13930,9623,0,0,0,120,9123,29444,49211,P,0,0,2500,0
2001,1,15,5,"Cheliotes, Arthur (ID:302-P)",302,19,false,449,486,146855,30070,0,0,0,338,40210,75350,202049,P,15,37500,2500,16885
2001,1,15,5,"Chen, Ethel (ID:CF-P)",CF,20,false,344,480,80170,33360,0,0,0,285,24660,75350,172815,P,5,21300,2500,0
2001,1,15,5,"Chin, Margaret (ID:98-P)",98,1,false,692,987,98786,51120,0,0,0,606,53635,164123,261940,P,0,0,2500,579
2001,1,15,5,"Chin, Rockwell (ID:287-P)",287,1,false,985,1259,142145,66558,0,0,0,854,68703,166683,300744,P,1,2500,2500,673
2001,1,15,5,"Chou, Evergreen (ID:235-P)",235,20,false,75,79,3409,963,0,0,0,74,3409,0,3151,P,0,0,2500,0
2001,1,15,5,"Ciafone, John (ID:448-P)",448,22,false,152,169,14665,13815,0,0,0,139,10345,0,17936,P,0,0,2500,38500
2001,1,15,5,"Clarke, Amanda (ID:434-P)",434,31,false,223,279,29926,17185,0,0,0,211,18236,0,34685,P,1,4660,2500,0
2001,1,15,5,"Clarke, Yvette (ID:511-P)",511,40,false,408,448,68933,22948,1,10,220,359,30785,77922,144962,P,2,5000,2500,5794
2001,1,15,5,"Cohn, Steven (ID:369-P)",369,33,false,931,988,317309,73590,17,120,42756,716,103051,147160,160638,P,29,74250,2500,0
2001,1,15,5,"Comrie, Leroy (ID:420-P)",420,27,false,445,563,87570,34499,0,0,0,376,36356,71388,145286,P,2,5000,2500,17855
2001,1,15,5,"Conley, Joseph (ID:483-P)",483,26,false,287,310,87041,28936,0,0,0,225,28341,75350,151816,P,8,20100,2500,0
2001,1,15,5,"Cook, Kenneth (ID:587-P)",587,40,false,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2500,0
2001,1,15,5,"Cooper-Gregory, Helen (ID:413-P)",413,27,false,338,419,33369,22540,0,0,0,308,22852,75350,107186,P,1,2500,2500,0
2001,1,15,5,"Crowley, Elizabeth (ID:530-P)",530,30,false,653,746,127330,39555,4,12,1680,565,45330,145096,280539,P,16,41250,2500,12500
2001,1,15,5,"Curran, Robert (ID:351-P)",351,32,false,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2500,0
2001,1,15,5,"Curry, Anthony (ID:476-P)",476,16,false,155,183,13502,6443,0,0,0,128,6155,0,9265,P,0,5939,2500,29412
2001,1,15,5,"Daly, Elizabeth (ID:368-P) *",368,33,true,59,60,7300,3975,0,0,0,58,3800,0,370,P,1,3500,2500,0
